"Statistical Period","Global Irradiation (kWh/㎡)","Average Temperature(°C)","Theoretical Yield (kWh)","PV Yield (kWh)","Inverter Yield (kWh)","Export (kWh)","Import (kWh)","Loss Due to Export Limitation (kWh)","Loss Due to Export Limitation(Rp)","Charge (kWh)","Discharge (kWh)","Revenue (Rp)"
"2023-09-15 16:00:00","","","",0.11,0.41,0,"","","",0,0.3,369
"2023-09-15 17:00:00","","","",0,0.31,0,"","","",0,0.36,270
"2023-09-15 18:00:00","","","",0,0.35,0,"","","",0,0.4,315
"2023-09-15 19:00:00","","","",0,0.35,0,"","","",0,0.4,315
"2023-09-15 20:00:00","","","",0,0.36,0,"","","",0,0.43,324
"2023-09-15 21:00:00","","","",0,0.36,0,"","","",0,0.41,324
"2023-09-15 22:00:00","","","",0,0.35,0,"","","",0,0.4,315
"2023-09-15 23:00:00","","","",0,0.33,0,"","","",0,0.35,297
"2023-09-16 00:00:00","","","",0,0.38,0,"","","",0,0.45,342
"2023-09-16 01:00:00","","","",0,0.35,0,"","","",0,0.4,315
"2023-09-16 02:00:00","","","",0,0.36,0,"","","",0,0.4,324
"2023-09-16 03:00:00","","","",0,0.05,0,"","","",0,0.09,27
"2023-09-16 04:00:00","","","",0,0,0,"","","",0,0,0
"2023-09-16 05:00:00","","","",0,0,0,"","","",0,0,0
"2023-09-16 06:00:00","","","",0.08,0.08,0,"","","",0,0,72
"2023-09-16 07:00:00","","","",0.31,0.23,0,"","","",0.08,0,207
"2023-09-16 08:00:00","","","",0.88,0.26,0,"","","",0.62,0,234
"2023-09-16 09:00:00","","","",1.21,0.26,0,"","","",0.95,0,234
"2023-09-16 10:00:00","","","",1.4,0.26,0,"","","",1.14,0,234
"2023-09-16 11:00:00","","","",1.38,0.26,0,"","","",1.12,0,234
"2023-09-16 12:00:00","","","",0.63,0.27,0,"","","",0.36,0,243
"2023-09-16 13:00:00","","","",0.26,0.26,0,"","","",0,0,234
"2023-09-16 14:00:00","","","",0.26,0.26,0,"","","",0,0,234
"2023-09-16 15:00:00","","","",0.22,0.26,0,"","","",0.01,0.05,234
"2023-09-16 16:00:00","","","",0.05,0.26,0,"","","",0,0.21,234
"2023-09-16 17:00:00","","","",0,0.33,0,"","","",0,0.37,288
"2023-09-16 18:00:00","","","",0,0.35,0,"","","",0,0.42,315
"2023-09-16 19:00:00","","","",0,0.33,0,"","","",0,0.38,297
"2023-09-16 20:00:00","","","",0,0.31,0,"","","",0,0.36,279
"2023-09-16 21:00:00","","","",0,0.31,0,"","","",0,0.38,279
"2023-09-16 22:00:00","","","",0,0.31,0,"","","",0,0.36,279
"2023-09-16 23:00:00","","","",0,0.29,0,"","","",0,0.31,261
"2023-09-17 00:00:00","","","",0,0.3,0,"","","",0,0.37,270
"2023-09-17 01:00:00","","","",0,0.31,0,"","","",0,0.37,279
"2023-09-17 02:00:00","","","",0,0.31,0,"","","",0,0.36,279
"2023-09-17 03:00:00","","","",0,0.2,0,"","","",0,0.24,171
"2023-09-17 04:00:00","","","",0,0,0,"","","",0,0,0
"2023-09-17 05:00:00","","","",0,0,0,"","","",0,0,0
"2023-09-17 06:00:00","","","",0.02,0.02,0,"","","",0,0,18
"2023-09-17 07:00:00","","","",0.38,0.24,0,"","","",0.14,0,216
"2023-09-17 08:00:00","","","",0.55,0.26,0,"","","",0.29,0,234
"2023-09-17 09:00:00","","","",0.92,0.26,0,"","","",0.66,0,234
"2023-09-17 10:00:00","","","",0.88,0.26,0,"","","",0.62,0,234
"2023-09-17 11:00:00","","","",0.99,0.26,0,"","","",0.73,0,234
"2023-09-17 12:00:00","","","",1.26,0.26,0,"","","",1,0,234
"2023-09-17 13:00:00","","","",0.6,0.26,0,"","","",0.34,0,234
"2023-09-17 14:00:00","","","",0.54,0.26,0,"","","",0.28,0,234
"2023-09-17 15:00:00","","","",0.41,0.27,0,"","","",0.15,0.01,243
"2023-09-17 16:00:00","","","",0.08,0.24,0,"","","",0.01,0.16,207
"2023-09-17 17:00:00","","","",0,0.29,0,"","","",0,0.32,261
"2023-09-17 18:00:00","","","",0,0.33,0,"","","",0,0.38,297
"2023-09-17 19:00:00","","","",0,0.5,0,"","","",0,0.56,450
